-80.2086080114,-48.9184395797,13.2549760151
169.127059725,-246.209111712,-193.78874445
70.5485425032,-231.506961157,241.431169844
255.334647587,-59.0644840475,224.600617082
-45.141311251,-152.336781078,80.1108680585
49.5171633821,96.0340609146,94.6025885722
-236.899756331,-194.78885177,304.331026319
-306.4930283,-72.8728492383,102.335289896
-168.667816677,82.9689886458,184.343745074
27.1275116565,289.001409405,155.712625761
-61.5570348012,-190.835964094,17.5124266239
58.4796690067,-207.316334731,64.4179713326
-139.484858715,7.89045691682,-13.6032373539
126.770214309,-160.323263446,-168.953812451
-174.257152468,-182.33077855,-10.7403026309
-179.17833918,-117.114097672,-181.233217271
277.646674608,8.07296810386,-247.276764297
-268.012616579,11.0324776402,213.129029964
-266.85229889,80.6921756852,-249.858837039
139.81777651,106.340064479,-71.2033998597
278.69119834,68.6229527287,-0.321533546277
66.661155462,-113.893920544,101.683684074
-74.164498365,314.517302065,-318.784082047
95.838282169,183.432570446,-104.273399697
-131.197113323,101.715288369,-38.2138955825
-189.715820022,-21.0759641391,66.2663871086
-75.8512906395,-78.335264332,-108.876132986
-12.2204404873,168.953222709,-97.6223714971
136.902413746,105.097956016,-172.134191592
-174.976261879,3.4024609747,-164.833225291
-116.371160434,67.3065820988,-128.161877486
-155.159576054,56.0639717915,-134.400188721
79.4522900965,-95.836149202,-119.763637606
-41.5957586103,152.502949981,40.8163637732
-94.5323019554,-5.33608161255,94.5947611967
31.7061079557,102.184304253,63.795603601
-106.168410729,39.0939088541,39.2236023673
-73.1931628361,-316.430595159,19.0983901893
-293.625514658,66.123540026,119.203183718
-136.325035562,13.6690211962,92.1567560501
-131.317634238,-52.806700783,62.085149665
77.1298323182,-160.109118888,59.1456900554
-120.659606677,183.759787378,-26.5947196741
-86.0588557222,-145.890477293,-55.1611017712
-103.620029966,69.4431375294,-33.1369296839
-60.240504962,-103.992389487,21.0148159945
-66.0444174744,-92.5629653795,-112.296574943
105.821556475,0.5400536791,8.56305321099
118.655134225,49.1725814968,118.916502401
177.13336959,25.560492052,39.469407075
-48.6439831399,184.959934648,181.145950564
-0.4561473409,-128.481136327,110.631456487
188.796759132,145.054269405,-226.895639786
163.87849154,-43.4995618262,70.1747904168
146.258691358,73.4685992398,162.756287133
-78.9110077391,-196.241461977,-133.347884584
-1.11383833188,318.058418389,314.948028443
-171.952501533,69.3133649866,156.807523824
143.656322606,-81.2832942442,-158.10527671
73.2753302306,-279.450307688,-216.251969426
246.121114267,-189.319335869,-263.386942517
17.2731606767,98.3772057052,-85.6098198529
43.1496819617,126.690745746,-45.8365339179
116.785031276,115.085961615,162.304044165
-69.6172713952,-231.947703168,-12.5558319807
-95.3504421387,271.611507038,229.599791516
93.0533059534,-219.476119212,-183.49718437
-239.558930882,54.5535908507,-245.532220146
73.0499777247,96.3405393662,-63.2229515621
17.406528278,283.999063766,185.421949636
104.039576139,-79.3761974185,-65.9690911665
-76.2612666703,50.6544912058,-55.9844288524
16.5488774324,-202.599336011,-137.448430902
-29.8808329796,267.177872383,250.374311082
83.8080434629,-234.26807346,-209.543988051
-33.7647992619,-224.604060768,-202.212349022
-170.494253806,-148.901646952,-76.0716224476
-217.317405475,211.653538542,-232.266054572
153.235408386,-181.679557517,196.154635979
49.8280651132,80.0315708878,-88.9899168376
-229.42702627,91.7740628685,-27.4584465055
-86.4104913384,-70.8635934389,-111.360473473
138.149143019,-199.792240518,153.190348198
207.795203896,105.537464237,-209.244522246
-192.491866583,-192.536298038,154.198741719
189.62541782,79.449482072,-119.899477655
248.770112592,88.0383629626,-151.393409032
75.587861566,169.484981378,103.778070509
-17.6187087249,77.7248640806,36.7905677698
-11.6659906314,246.289069655,241.721626918
24.9847977575,-94.5328133572,42.9601629711
85.0341820778,-243.981603184,76.6047213775
-158.223260645,149.030712138,-211.156271435
236.4624236,123.045387516,43.9622253944
-86.674079462,1.78175530692,-54.1101865871
74.7272628174,220.485863479,228.462603995
-299.659974996,24.4255626728,-10.6193893198
250.002838966,178.931584339,210.075613768
275.0819404,-18.4229340193,-275.382120575
170.575579118,69.3122357553,125.026122169
-119.755214062,125.093341867,-81.9360469015
17.3274337276,123.961881837,74.1716791856
-151.117896914,-28.2797710264,-13.6664059876
-310.785717277,88.7008726414,259.686088489
-90.7268911304,-51.420655129,-69.9737407338
75.1682001244,287.666210192,-271.321607775
65.6859962559,158.555249058,164.661165023
280.885906374,97.7822807892,-246.329822786
-146.72956983,-284.79314172,202.803265139
61.1325784515,105.932301456,121.767130057
19.6819740717,-115.507257439,-58.981770762
154.524199255,-205.403766973,-123.971046742
219.45962553,-83.1560111175,191.671649002
0.116701036558,184.537816753,126.601927177
198.454734568,247.21107306,-83.376297798
-59.7417254323,292.139055475,-297.55976253
120.84987938,132.327520547,-61.6998676268
-255.260506939,96.9106063762,-21.7192251518
251.474071736,-46.9445893568,-171.71021165
-71.3535754774,25.2535659384,72.9625849677
-238.263673655,-198.572471878,288.934887791
59.0282336487,50.5572068946,48.5387608474
-242.540407655,85.3866479053,-40.5117138692
-136.826282567,35.0472424601,93.3640583873
-26.0684092033,-77.0035504319,55.9563689242
-64.0001888621,238.412964721,81.0839447167
-154.785889691,41.1875034055,-39.1929110015
-169.15363745,-105.157826632,195.698724736
-252.6444929,114.555195302,-10.4825987454
-116.749337933,170.011414364,-2.260608819
-114.454843277,-263.580753125,-102.91698569
10.5422546831,-83.3930352754,26.5053929847
75.6257569546,139.034219103,64.56328238
113.250616687,240.776025199,68.7003642027
88.9727891052,-44.7608106502,4.81090395961
-136.985884244,30.9842348356,89.2009524669
-208.743152119,-118.327256469,104.767524944
-42.975052504,107.851517955,110.469686064
-205.230124351,-79.5627540504,-152.563804216
87.9767519705,-253.004010272,-264.22825561
67.138107606,-316.450397623,236.127940791
-194.033755011,-13.0646183043,-25.8754881146
-291.239734116,-34.709179671,135.010546817
-57.3806144435,-130.817285388,-80.5730284666
-280.040203606,-112.363294605,138.38266908
-80.3306394638,-232.882599226,-55.3010798169
31.9401822296,-121.490730179,45.2778063734
163.673412666,110.085546373,-93.444138894
